id,title,submitter,date,detail_url,file_path,text_path
F2662846,Feedback from: Sanofi,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662846_en,,data/text/F2662846.txt
F2662901,Feedback from: European Association of Co-operative Banks,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662901_en,data/pdfs/F2662901__090166e5e0194d12.pdf,
F2662904,Feedback from: Commission nationale consultative des droits de l'homme,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662904_en,data/pdfs/F2662904__090166e5e01ac5ea.pdf,
F2662925,Feedback from: European Tech Alliance,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662925_en,data/pdfs/F2662925__090166e5e01c4f01.pdf,
F2662931,Feedback from: American Chamber of Commerce to the European Union (AmCham EU),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662931_en,data/pdfs/F2662931__090166e5e01e0437.pdf,
F2662935,Feedback from: EnBW Energie Baden-Württemberg AG,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662935_en,,data/text/F2662935.txt
F2662941,Feedback from: SIEMENS AG,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662941_en,data/pdfs/F2662941__090166e5e01fd5e7.pdf,
F2662944,Feedback from: BlackBerry,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662944_en,data/pdfs/F2662944__090166e5e02019cc.pdf,
F2663061,Feedback from: European Center for Not-For-Profit Law Stichting,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2663061_en,data/pdfs/F2663061__090166e5e031b144.pdf,
F2662543,Feedback from: The Guild of European Research-Intensive Universities,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662543_en,data/pdfs/F2662543__090166e5dfdc6271.pdf,
F2662602,Feedback from: Patrick Glauner,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662602_en,,data/text/F2662602.txt
F2662603,Feedback from: Patrick Glauner,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662603_en,data/pdfs/F2662603__090166e5dfed57e3.pdf,
F2662611,Feedback from: Vrije Universiteit Brussel,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662611_en,data/pdfs/F2662611__090166e5dfee2f58.pdf,
F2662644,Feedback from: Consumer Reports,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662644_en,,data/text/F2662644.txt
F2662654,Feedback from: Pharmaceutical Group of the European Union (PGEU),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662654_en,data/pdfs/F2662654__090166e5dff9c801.pdf,
F2662770,Feedback from: MEDEF,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662770_en,data/pdfs/F2662770__090166e5e00d40d6.pdf,
F2662771,Feedback from: SICK AG,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662771_en,,data/text/F2662771.txt
F2662780,Feedback from: ČMOS PŠ,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662780_en,data/pdfs/F2662780__090166e5e00ea1a9.pdf,
F2662802,Feedback from: FIM,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662802_en,data/pdfs/F2662802__090166e5e010e83c.pdf,
F2662176,Feedback from: Finans Danmark,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662176_en,data/pdfs/F2662176__090166e5dfaa6487.pdf,
F2662182,Feedback from: CENTRO ESPAÑOL DE DERECHOS REPROGRÁFICOS EGDPI (CEDRO),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662182_en,,data/text/F2662182.txt
F2662219,Feedback from: EuroGeographics,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662219_en,data/pdfs/F2662219__090166e5dfaebcf3.pdf,
F2662226,Feedback from: ANEC,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662226_en,data/pdfs/F2662226__090166e5dfaf7313.pdf,
F2662292,Feedback from: Civil Liberties Union for Europe,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662292_en,data/pdfs/F2662292__090166e5dfb6428b.pdf,
F2662381,Feedback from: Radiocommunications Agency/ Agentschap Telecom NL,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662381_en,,data/text/F2662381.txt
F2662411,Feedback from: International Center for Ethics in the Sciences and Humanities (IZEW),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662411_en,,data/text/F2662411.txt
F2662463,Feedback from: European Association of Communications Agencies (EACA),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662463_en,data/pdfs/F2662463__090166e5dfc73b97.pdf,
F2662473,Feedback from: Deutsche Sozialversicherung Arbeitsgemeinschaft e.V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662473_en,,data/text/F2662473.txt
F2662492,Feedback from: Google,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662492_en,data/pdfs/F2662492__090166e5dfcec997.pdf,
F2661333,Feedback from: Region Västra Götaland,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2661333_en,data/pdfs/F2661333__090166e5df5d3692.pdf,
F2661384,Feedback from: ETSI,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2661384_en,data/pdfs/F2661384__090166e5df6b4e42.pdf,
F2661481,Feedback from: DEKRA e.V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2661481_en,,data/text/F2661481.txt
F2661501,Feedback from: CSC - IT Center for Science,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2661501_en,,data/text/F2661501.txt
F2661969,Feedback from: LO Sweden,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2661969_en,,data/text/F2661969.txt
F2661971,Feedback from: Teachers' Union of Ireland,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2661971_en,,data/text/F2661971.txt
F2661982,Feedback from: Norwegian Open AI Lab,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2661982_en,data/pdfs/F2661982__090166e5df8d5a7b.pdf,
F2662075,Feedback from: EURALARM,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662075_en,data/pdfs/F2662075__090166e5df9dc440.pdf,
F2662109,Feedback from: HOPE - European Hospital and Healthcare Federation,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662109_en,data/pdfs/F2662109__090166e5dfa2c015.pdf,
F2662175,Feedback from: Allied for Startups,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2662175_en,,data/text/F2662175.txt
F2636199,Feedback from: Engine B,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2636199_en,,data/text/F2636199.txt
F2636210,Feedback from: The Federation of Finnish Enterprises,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2636210_en,data/pdfs/F2636210__090166e5debd833e.pdf,
F2636257,Feedback from: Austrian Federal Economic Chamber (WKO),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2636257_en,,data/text/F2636257.txt
F2660134,"Feedback from: COLEGIO DE REGISTRADORES DE LA PROPIEDAD, MERCANTILES Y DE BIENES MUEBLES DE ESPAÑA",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2660134_en,,data/text/F2660134.txt
F2660159,Feedback from: German Trade Union Confederation DGB,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2660159_en,data/pdfs/F2660159__090166e5def22c4a.pdf,
F2660495,Feedback from: DECO,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2660495_en,,data/text/F2660495.txt
F2660510,Feedback from: City of Stockholm,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2660510_en,data/pdfs/F2660510__090166e5df174065.pdf,
F2660543,Feedback from: Medtech & Pharma Platform Association (MPP),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2660543_en,data/pdfs/F2660543__090166e5df2ab313.pdf,
F2660588,"Feedback from: European Coordination Committee of the Radiological, Electromedical and healthcare IT Industry (COCIR)",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2660588_en,data/pdfs/F2660588__090166e5df401de4.pdf,
F2660610,Feedback from: Kaspar Rosager Ludvigsen,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2660610_en,data/pdfs/F2660610__090166e5df44720d.pdf,
F2256824,Feedback from: NEC Laboratories Europe GmbH,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2256824_en,,data/text/F2256824.txt
F2324448,Feedback from: The Value Engineers,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2324448_en,,data/text/F2324448.txt
F2334478,Feedback from: Anonymous,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2334478_en,,data/text/F2334478.txt
F2488672,Feedback from: SAZKA Group a.s.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2488672_en,data/pdfs/F2488672__090166e5de3652b5.pdf,
F2522258,Feedback from: Joanna Karczewska,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2522258_en,,data/text/F2522258.txt
F2596917,Feedback from: Public Intelligence organisation,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2596917_en,,data/text/F2596917.txt
F2625382,Feedback from: Alliance VITA,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2625382_en,,data/text/F2625382.txt
F2635975,Feedback from: Artificial and Natural Intelligence Toulouse Institute (ANITI),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2635975_en,data/pdfs/F2635975__090166e5de7d637e.pdf,
F2635987,Feedback from: DIN Deutsches Institut für Normung e.V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2635987_en,data/pdfs/F2635987__090166e5de812c7c.pdf,
F2636017,Feedback from: UNI Europa,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2636017_en,data/pdfs/F2636017__090166e5de8d4aa7.pdf,
F2242316,Feedback from: Даниел Кузманов,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2242316_en,,data/text/F2242316.txt
F2242340,Feedback from: SB Science Management UG (haftungsbeschränkt),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2242340_en,,data/text/F2242340.txt
F2256463,Feedback from: gauthier lasou,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2256463_en,,data/text/F2256463.txt
F2256808,Feedback from: Agence du Numérique (AdN),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2256808_en,,data/text/F2256808.txt
